company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
H&H PLUMBING LIMITED,12700787,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-06-26,total-exemption-full,"accounts category, NOT turnover",43220,"29 Blythe Road, Stafford",ST17 9JX,https://find-and-update.company-information.service.gov.uk/company/12700787,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:22+00:00
PFE DIRECT LIMITED,11504030,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-08-07,total-exemption-full,"accounts category, NOT turnover",43210,"12 Hatherley Road, Sidcup",DA14 4DT,https://find-and-update.company-information.service.gov.uk/company/11504030,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:28+00:00
ELLIOTT MILBURN ELECTRICAL LIMITED,11302101,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-04-10,total-exemption-full,"accounts category, NOT turnover",43210,"28 Elwin Close, Seaton Sluice, Whitley Bay",NE26 4DG,https://find-and-update.company-information.service.gov.uk/company/11302101,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:32+00:00
BMS ELECTRICAL TRAINING CIC,12604733,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-05-15,total-exemption-full,"accounts category, NOT turnover",43210,"Priory Place Priory Road, Tiptree, Colchester",CO5 0QE,https://find-and-update.company-information.service.gov.uk/company/12604733,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:32+00:00
TAYLOR MADE INTERIORS (UK) LTD,08072040,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-05-16,total-exemption-full,"accounts category, NOT turnover",43290,"168 Church Road, Hove, East Sussex",BN3 2DL,https://find-and-update.company-information.service.gov.uk/company/08072040,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:34+00:00
SUFFOLK CONSTRUCTION PARTNERS LIMITED,08575703,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-06-19,total-exemption-full,"accounts category, NOT turnover",43290,"The Octagon Suite E2, 2nd Floor, Middleborough, Colchester, Essex",CO1 1TG,https://find-and-update.company-information.service.gov.uk/company/08575703,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:35+00:00
AM ELECTRICAL & BUILDINGS SERVICES LIMITED,09025926,A_CEILING_HIT,"established 2014, unaudited-abridged filer",ltd,corporate subscriber,2014-05-06,unaudited-abridged,"accounts category, NOT turnover",43210,"58 Crystal Palace Park Road, Sydenham, United Kingdom",SE26 6UN,https://find-and-update.company-information.service.gov.uk/company/09025926,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:35+00:00
WEBSTER BROTHERS BUILDERS LIMITED,10492768,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-11-23,total-exemption-full,"accounts category, NOT turnover",43290,"Ty Gwalia, Commercial Street, Ogmore Vale",CF32 7BL,https://find-and-update.company-information.service.gov.uk/company/10492768,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:37+00:00
WHITE ROSE BUILDINGS LTD,05697904,A_CEILING_HIT,"established 2006, total-exemption-full filer",ltd,corporate subscriber,2006-02-04,total-exemption-full,"accounts category, NOT turnover",43290,"3 Ferry Close, Hook, Goole, East Yorkshire",DN14 5FF,https://find-and-update.company-information.service.gov.uk/company/05697904,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:38+00:00
H2O RENEWABLE ENERGY LTD,12644874,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-06-04,total-exemption-full,"accounts category, NOT turnover",43220,"64 Nutfield Road, Rownhams, Southampton",SO16 8JN,https://find-and-update.company-information.service.gov.uk/company/12644874,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:43+00:00
GLOW PLUMBING GROUP (SCOTLAND) LIMITED,SC604939,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-08-10,total-exemption-full,"accounts category, NOT turnover",43220,"Limetree Garage, Glasgow Road, Hamilton",ML3 0RA,https://find-and-update.company-information.service.gov.uk/company/SC604939,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:47+00:00
QUARRYHILL LTD,06264155,A_CEILING_HIT,"established 2007, total-exemption-full filer",ltd,corporate subscriber,2007-05-31,total-exemption-full,"accounts category, NOT turnover",43210,"6 Roding Lane South, Ilford, Essex",IG4 5NX,https://find-and-update.company-information.service.gov.uk/company/06264155,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:50+00:00
WHELAN LIMITED,05470518,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-06-02,total-exemption-full,"accounts category, NOT turnover",43220; 68209,"21 Granary Road, East Hunsbury, Northampton",NN4 0XB,https://find-and-update.company-information.service.gov.uk/company/05470518,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:53+00:00
EFT ELECTRICAL INSTALLATIONS LTD,10172830,A_CEILING_HIT,"established 2016, small filer",ltd,corporate subscriber,2016-05-10,small,"accounts category, NOT turnover",43210,"Cobden House, 39a Cobden Road, Southport",PR9 7TR,https://find-and-update.company-information.service.gov.uk/company/10172830,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:44:59+00:00
A M FORSTER BUILDERS LIMITED,08990060,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-04-10,total-exemption-full,"accounts category, NOT turnover",43290,"3 Friary Close, Hampton Magna, Warwick",CV35 8TD,https://find-and-update.company-information.service.gov.uk/company/08990060,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:02+00:00
MID SUSSEX BATHROOMS LTD,05336217,A_CEILING_HIT,"established 2005, total-exemption-full filer",ltd,corporate subscriber,2005-01-18,total-exemption-full,"accounts category, NOT turnover",43220,"71 South Road, Haywards Heath, West Sussex",RH16 4LQ,https://find-and-update.company-information.service.gov.uk/company/05336217,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:03+00:00
TRIDENT MARINE ELECTRICAL LTD,12524032,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-03-18,total-exemption-full,"accounts category, NOT turnover",27900; 33140; 43210; 71200,"9 St James Crescent, Belton, Norfolk",NR31 9JN,https://find-and-update.company-information.service.gov.uk/company/12524032,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:04+00:00
MODULAR SYSTEMS CONSTRUCTION LTD,12712351,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-07-02,total-exemption-full,"accounts category, NOT turnover",41201; 43120; 43210; 43220,"71-75 Shelton Street, Covent Garden, London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/12712351,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:06+00:00
PROCTOR & MASLIN LIMITED,09573960,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-05-05,total-exemption-full,"accounts category, NOT turnover",43220,"Onega House, 112 Main Road, Sidcup",DA14 6NE,https://find-and-update.company-information.service.gov.uk/company/09573960,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:09+00:00
ERIC & ARY LTD,11982828,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-05-07,total-exemption-full,"accounts category, NOT turnover",43220,"38 Jubilee Avenue, Romford",RM7 9LS,https://find-and-update.company-information.service.gov.uk/company/11982828,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:11+00:00
G T L INTERIORS LTD,04452335,A_CEILING_HIT,"established 2002, total-exemption-full filer",ltd,corporate subscriber,2002-05-31,total-exemption-full,"accounts category, NOT turnover",43210,"46-54 High Street, Ingatestone, Essex",CM4 9DW,https://find-and-update.company-information.service.gov.uk/company/04452335,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:16+00:00
BURY GAS SERVICES LIMITED,05144537,A_CEILING_HIT,"established 2004, unaudited-abridged filer",ltd,corporate subscriber,2004-06-03,unaudited-abridged,"accounts category, NOT turnover",43220,"33 Crawshaw Grange, Crawshawbooth, Rossendale",BB4 8LY,https://find-and-update.company-information.service.gov.uk/company/05144537,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:17+00:00
BCA INSULATION LIMITED,SC323584,A_CEILING_HIT,"established 2007, total-exemption-full filer",ltd,corporate subscriber,2007-05-14,total-exemption-full,"accounts category, NOT turnover",43290,"Gilburn Industrial Estate, 1 Gilburn Place, Shotts",ML7 5ES,https://find-and-update.company-information.service.gov.uk/company/SC323584,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:17+00:00
GOLD ELECTRICAL LTD,04452693,A_CEILING_HIT,"established 2002, total-exemption-full filer",ltd,corporate subscriber,2002-05-31,total-exemption-full,"accounts category, NOT turnover",43210,"51 Buckingham Way, Wallington, Surrey",SM6 9LU,https://find-and-update.company-information.service.gov.uk/company/04452693,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:18+00:00
S.P.T. ELECTRICAL INSTALLATIONS LTD,08706134,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-09-25,total-exemption-full,"accounts category, NOT turnover",43210,"C/O Ake, Hoddesdon Enterprise Centre, Pindar Road, Hoddesdon, Hertfordshire",EN11 0FJ,https://find-and-update.company-information.service.gov.uk/company/08706134,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:20+00:00
BMMDESIGNS LTD,09998742,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-02-10,total-exemption-full,"accounts category, NOT turnover",43290; 74100,"2 Minshull Hill Cottage Cross Lane, Minshull Vernon, Crewe",CW1 4RF,https://find-and-update.company-information.service.gov.uk/company/09998742,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:28+00:00
HEATJET LTD,12214587,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-09-18,total-exemption-full,"accounts category, NOT turnover",41202; 43220,"Flat 16 Elmira Street, London",SE13 7GP,https://find-and-update.company-information.service.gov.uk/company/12214587,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:33+00:00
CAPITAL CITY SOLUTIONS LIMITED,06602984,A_CEILING_HIT,"established 2008, total-exemption-full filer",ltd,corporate subscriber,2008-05-27,total-exemption-full,"accounts category, NOT turnover",43210; 43220; 43290; 43390,"Lyndhurst 1 Cranmer Street, Long Eaton, Nottingham",NG10 1NJ,https://find-and-update.company-information.service.gov.uk/company/06602984,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:34+00:00
MODUBUILD DESIGNS UK LIMITED,10585429,A_CEILING_HIT,"established 2017, small filer",ltd,corporate subscriber,2017-01-26,small,"accounts category, NOT turnover",43290,"2nd Floor Kingsley Hall, 20 Bailey Lane, Manchester",M90 4AN,https://find-and-update.company-information.service.gov.uk/company/10585429,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:35+00:00
SJ MECHANICAL LTD,10600261,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-02-03,total-exemption-full,"accounts category, NOT turnover",43220,"78 Market Street, Denton, Manchester, Lancashire",M34 2AQ,https://find-and-update.company-information.service.gov.uk/company/10600261,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:37+00:00
SAFEHEAT (TORBAY) LIMITED,03609278,A_CEILING_HIT,"established 1998, total-exemption-full filer",ltd,corporate subscriber,1998-08-04,total-exemption-full,"accounts category, NOT turnover",43220,"Vantage Point House Silverhills Road, Decoy Industrial Estate, Newton Abbot, Devon",TQ12 5ND,https://find-and-update.company-information.service.gov.uk/company/03609278,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:38+00:00
SEVERN SPARKS LTD,12625261,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-05-27,total-exemption-full,"accounts category, NOT turnover",43210,"47 Orchard Way, Churchdown, Gloucester",GL3 2AP,https://find-and-update.company-information.service.gov.uk/company/12625261,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:44+00:00
COMBINED CONTRACTING SERVICES LTD,07265629,A_CEILING_HIT,"established 2010, unaudited-abridged filer",ltd,corporate subscriber,2010-05-26,unaudited-abridged,"accounts category, NOT turnover",43290; 43999,"Seymour Chambers, 92 London Road, Liverpool, Merseyside",L3 5NW,https://find-and-update.company-information.service.gov.uk/company/07265629,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:46+00:00
INSTYLE KITCHENS & WINDOWS LTD,03881683,A_CEILING_HIT,"established 1999, total-exemption-full filer",ltd,corporate subscriber,1999-11-22,total-exemption-full,"accounts category, NOT turnover",43290; 43342; 47599,"9a The Village, Haxby, York",YO32 3HS,https://find-and-update.company-information.service.gov.uk/company/03881683,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:50+00:00
HANDSWORTH MECHANICAL INSTALLATIONS LIMITED,09036242,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-05-13,total-exemption-full,"accounts category, NOT turnover",43220,"38 Eden Grove, Swallownest, Sheffield, South Yorkshire",S26 4TP,https://find-and-update.company-information.service.gov.uk/company/09036242,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:52+00:00
G ROBINSON ELECTRICAL LIMITED,12642705,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-06-03,total-exemption-full,"accounts category, NOT turnover",43210,"650 Anlaby Road, Hull",HU3 6UU,https://find-and-update.company-information.service.gov.uk/company/12642705,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:57+00:00
A.C.E. SOLAR GREEN BUILDING SERVICES LTD,10375903,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-09-14,total-exemption-full,"accounts category, NOT turnover",43210,"14 Railstore North Block, Kidman Close, Romford, Essex",RM2 6JN,https://find-and-update.company-information.service.gov.uk/company/10375903,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:58+00:00
BENENDEN HEATING LTD,08370131,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-01-22,total-exemption-full,"accounts category, NOT turnover",43220,"Linden House, Linden Close, Tunbridge Wells, Kent",TN4 8HH,https://find-and-update.company-information.service.gov.uk/company/08370131,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:45:59+00:00
HEATCARE BMC LTD,08530107,A_CEILING_HIT,"established 2013, total-exemption-full filer",ltd,corporate subscriber,2013-05-15,total-exemption-full,"accounts category, NOT turnover",43220,"C/O Shaw & Co, 3 Colegate, Norwich, Norfolk",NR3 1BN,https://find-and-update.company-information.service.gov.uk/company/08530107,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:01+00:00
ELECTRICIAN OF LONDON LIMITED,08912297,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-02-26,total-exemption-full,"accounts category, NOT turnover",43210,"34 Oakmoor Way, Chigwell",IG7 4BS,https://find-and-update.company-information.service.gov.uk/company/08912297,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:03+00:00
NICKLIN ELECTRICAL CONTRACTING LIMITED,09540592,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-04-14,total-exemption-full,"accounts category, NOT turnover",43210,"794 High Street, Kingswinford, West Midlands",DY6 8BQ,https://find-and-update.company-information.service.gov.uk/company/09540592,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:04+00:00
S E (NE) ELECTRICAL LTD,09945768,A_CEILING_HIT,"established 2016, total-exemption-full filer",ltd,corporate subscriber,2016-01-11,total-exemption-full,"accounts category, NOT turnover",43210,"25 The Ridgeway, Kenton, Newcastle Upon Tyne, Tyne & Wear",NE3 4LP,https://find-and-update.company-information.service.gov.uk/company/09945768,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:08+00:00
SAFEZONE ELECTRICAL LIMITED,09352584,A_CEILING_HIT,"established 2014, total-exemption-full filer",ltd,corporate subscriber,2014-12-12,total-exemption-full,"accounts category, NOT turnover",43210,"33 Boston Road South, Holbeach, Spalding",PE12 7LR,https://find-and-update.company-information.service.gov.uk/company/09352584,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:09+00:00
IPLUMB & HEAT LTD,08189920,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-08-23,total-exemption-full,"accounts category, NOT turnover",43220,"88 Rosebery Road Langley Vale, Epsom, Surrey",KT18 6AA,https://find-and-update.company-information.service.gov.uk/company/08189920,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:10+00:00
HOME RESPONSE 360 LTD,09438697,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-02-13,total-exemption-full,"accounts category, NOT turnover",33190; 43220,"Parkhill Business Centre, Padiham Road, Burnley",BB12 6TG,https://find-and-update.company-information.service.gov.uk/company/09438697,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:10+00:00
GIOCO STONES LTD,09664219,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-06-30,total-exemption-full,"accounts category, NOT turnover",43290,"10 Oakbank, Hutton",CM13 1DN,https://find-and-update.company-information.service.gov.uk/company/09664219,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:11+00:00
EE DEVELOPMENTS LTD,09889254,A_CEILING_HIT,"established 2015, total-exemption-full filer",ltd,corporate subscriber,2015-11-25,total-exemption-full,"accounts category, NOT turnover",43290,"44 Unit 44 Pindar Road, Hoddesdon Industrial Centre, Hoddesdon, Herts",EN11 0FF,https://find-and-update.company-information.service.gov.uk/company/09889254,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:14+00:00
STARBUCKS ELECTRICAL SERVICES LTD,12708085,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-06-30,total-exemption-full,"accounts category, NOT turnover",43210,"51 St Marys Drive, Stretton",DE13 0JJ,https://find-and-update.company-information.service.gov.uk/company/12708085,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:15+00:00
WE DAWSON LTD,10762377,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-05-10,total-exemption-full,"accounts category, NOT turnover",43290,"114-120 Northgate Street, Chester, Cheshire",CH1 2HT,https://find-and-update.company-information.service.gov.uk/company/10762377,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:17+00:00
J1 ELECTRICAL LIMITED,07861578,A_CEILING_HIT,"established 2011, total-exemption-full filer",ltd,corporate subscriber,2011-11-25,total-exemption-full,"accounts category, NOT turnover",43210,"3 Meadowbank Close, Liverpool, Merseyside",L12 9LE,https://find-and-update.company-information.service.gov.uk/company/07861578,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:19+00:00
MCGHIE ENGINEERING LTD,11253967,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-03-14,total-exemption-full,"accounts category, NOT turnover",43220,"15 Glendale Way, London",SE28 8HA,https://find-and-update.company-information.service.gov.uk/company/11253967,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:23+00:00
PHOENIX GAS AND HEATING LTD,10813966,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-06-12,total-exemption-full,"accounts category, NOT turnover",43220,"39 West End Road, Ruislip, Middlesex",HA4 6JG,https://find-and-update.company-information.service.gov.uk/company/10813966,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:24+00:00
FLO STAT HEATING & PLUMBING LTD,11786950,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-01-24,total-exemption-full,"accounts category, NOT turnover",43220,"45 Eton Grove,, Kingsbury,, London",NW9 9LE,https://find-and-update.company-information.service.gov.uk/company/11786950,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:26+00:00
SUB ZERO HOLDINGS LIMITED,12117811,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-07-23,total-exemption-full,"accounts category, NOT turnover",35300; 43210; 64209; 71129,"929 Abbeydale Road, Sheffield, South Yorkshire",S7 2QD,https://find-and-update.company-information.service.gov.uk/company/12117811,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:27+00:00
DDG PLUMBING & HEATING SOLUTIONS LTD,08792991,A_CEILING_HIT,"established 2013, unaudited-abridged filer",ltd,corporate subscriber,2013-11-27,unaudited-abridged,"accounts category, NOT turnover",43220,"Vesta Works Greg Street, Reddish, Stockport, Cheshire",SK5 7BS,https://find-and-update.company-information.service.gov.uk/company/08792991,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:32+00:00
TVP PLUMBING & HEATING LTD,11874597,A_CEILING_HIT,"established 2019, total-exemption-full filer",ltd,corporate subscriber,2019-03-11,total-exemption-full,"accounts category, NOT turnover",43220,"Imperial House, 1a Standen Avenue, Hornchurch, Essex",RM12 6AA,https://find-and-update.company-information.service.gov.uk/company/11874597,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:34+00:00
K HARRIS PLUMBING & HEATING LTD,SC596950,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-05-11,total-exemption-full,"accounts category, NOT turnover",43220,"25 Craigendmuir Street, Glasgow, Glasgow",G33 1LG,https://find-and-update.company-information.service.gov.uk/company/SC596950,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:35+00:00
DANIEL ELECTRICAL SERVICES LIMITED,12857090,A_CEILING_HIT,"established 2020, total-exemption-full filer",ltd,corporate subscriber,2020-09-03,total-exemption-full,"accounts category, NOT turnover",43210,"4 Home Farm Close, Reading",RG2 7TD,https://find-and-update.company-information.service.gov.uk/company/12857090,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:35+00:00
EVAN RICHARDS PLUMBING AND HEATING LIMITED,06517966,A_CEILING_HIT,"established 2008, total-exemption-full filer",ltd,corporate subscriber,2008-02-28,total-exemption-full,"accounts category, NOT turnover",43220,"311 Unthank Road, Norwich, Norfolk",NR4 7QA,https://find-and-update.company-information.service.gov.uk/company/06517966,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:37+00:00
FARRAR ELECTRICAL LIMITED,06919678,A_CEILING_HIT,"established 2009, total-exemption-full filer",ltd,corporate subscriber,2009-05-29,total-exemption-full,"accounts category, NOT turnover",43210,"36 Lavender Court, Netherton, Huddersfield",HD4 7LW,https://find-and-update.company-information.service.gov.uk/company/06919678,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:39+00:00
K CRAWLEY & SONS LTD,08296581,A_CEILING_HIT,"established 2012, total-exemption-full filer",ltd,corporate subscriber,2012-11-16,total-exemption-full,"accounts category, NOT turnover",43290,"6 Moorfields, Moorhaven, Ivybridge, Devon",PL21 0XQ,https://find-and-update.company-information.service.gov.uk/company/08296581,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:41+00:00
PLUMBTEC (STRATFORD UPON AVON) LIMITED,11339185,A_CEILING_HIT,"established 2018, total-exemption-full filer",ltd,corporate subscriber,2018-05-01,total-exemption-full,"accounts category, NOT turnover",43220,"5 Clark Close, Shipston On Stour, Warwickshire",CV36 4HJ,https://find-and-update.company-information.service.gov.uk/company/11339185,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:44+00:00
BRIGHTFITS ELECTRICAL LTD,12915338,A_CEILING_HIT,"established 2020, unaudited-abridged filer",ltd,corporate subscriber,2020-09-30,unaudited-abridged,"accounts category, NOT turnover",43210,"18 Ellerslie Road, London",W12 7BW,https://find-and-update.company-information.service.gov.uk/company/12915338,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:44+00:00
PHASE ELECTRICAL CONTRACTORS LTD,05857024,A_CEILING_HIT,"established 2006, total-exemption-full filer",ltd,corporate subscriber,2006-06-26,total-exemption-full,"accounts category, NOT turnover",43210,"7 Christchurch Place, Epsom, Surrey",KT19 8RS,https://find-and-update.company-information.service.gov.uk/company/05857024,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:45+00:00
TYRONNEY PLUMBING AND HEATING LIMITED,SC557641,A_CEILING_HIT,"established 2017, total-exemption-full filer",ltd,corporate subscriber,2017-02-15,total-exemption-full,"accounts category, NOT turnover",43220,"Meadowfield House, Auldearn, Nairn",IV12 5JZ,https://find-and-update.company-information.service.gov.uk/company/SC557641,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:46:46+00:00
