company_name,company_number,avatar,avatar_reason,company_type,pecr_status,incorporated,accounts_filing_category,size_proxy_note,sic_codes,registered_address,postcode,companies_house_url,email,email_source,lawful_basis,source,retrieved_at
CALDWELL PLUMBING & HEATING LTD,NI653245,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-05-23,micro-entity,"accounts category, NOT turnover",43220,"2 Market Place, Carrickfergus, Co.Antrim, Antrim, Carrickfergus",BT38 7AW,https://find-and-update.company-information.service.gov.uk/company/NI653245,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:27+00:00
U-DESIGNSERVICES LTD,08637364,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2013-08-05,micro-entity,"accounts category, NOT turnover",41100; 43290; 43320,"124-128 City Road, London",EC1V 2NX,https://find-and-update.company-information.service.gov.uk/company/08637364,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:28+00:00
RALLY ELECTRICAL SERVICES LTD,11517413,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-08-14,micro-entity,"accounts category, NOT turnover",43210,"377 Woodway Lane, Coventry",CV2 2AH,https://find-and-update.company-information.service.gov.uk/company/11517413,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:29+00:00
BETA ELECTRICAL ENGINEERING LIMITED,11485809,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-07-26,micro-entity,"accounts category, NOT turnover",43210,"33 Raydons Road, Dagenham",RM9 5JP,https://find-and-update.company-information.service.gov.uk/company/11485809,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:30+00:00
CAW ELECTRICAL SERVICES LTD,15751065,B_COMPLIANCE_DROWNED,"young (2024), total-exemption-full filer",ltd,corporate subscriber,2024-05-30,total-exemption-full,"accounts category, NOT turnover",43210,"22 Cravenwood Road, Manchester",M8 5AE,https://find-and-update.company-information.service.gov.uk/company/15751065,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:33+00:00
MMS ELECTRICAL LTD,12791866,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-08-04,micro-entity,"accounts category, NOT turnover",43210,"20-22 Wenlock Road, London",N1 7GU,https://find-and-update.company-information.service.gov.uk/company/12791866,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:33+00:00
GLAMAIG RAIL LIMITED,SC384253,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2010-08-25,micro-entity,"accounts category, NOT turnover",43210; 71122,"21 Neptune Way, Mossend, Bellshill, Lanarkshire",ML4 1JL,https://find-and-update.company-information.service.gov.uk/company/SC384253,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:34+00:00
VINCENT ELECTRICAL SERVICES LIMITED,13410575,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-20,micro-entity,"accounts category, NOT turnover",43210,"42 Diana Way, Caister-On-Sea, Great Yarmouth",NR30 5TP,https://find-and-update.company-information.service.gov.uk/company/13410575,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:35+00:00
LONDON & ESSEX ELECTRICAL CONTRACTORS LIMITED,03615130,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1998-08-13,micro-entity,"accounts category, NOT turnover",43210,"46 Victoria Road, Worthing, Sussex",BN11 1XE,https://find-and-update.company-information.service.gov.uk/company/03615130,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:36+00:00
OSPREY HEATING SERVICES LIMITED,08897282,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-02-17,micro-entity,"accounts category, NOT turnover",43220,"3 Whitfield Avenue, Paddington, Warrington, Cheshire",WA1 3NF,https://find-and-update.company-information.service.gov.uk/company/08897282,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:37+00:00
THERMO-FLOW SERVICES LIMITED,09753324,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-08-28,micro-entity,"accounts category, NOT turnover",43220,"Unit J Great North Road, Little Paxton, St. Neots, Cambs",PE19 6EN,https://find-and-update.company-information.service.gov.uk/company/09753324,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:38+00:00
NICK BALDWIN BUILDING & PLUMBING LIMITED,03808662,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1999-07-16,micro-entity,"accounts category, NOT turnover",43220; 43390,"3 Station Road, Lydney, Gloucestershire",GL15 5EW,https://find-and-update.company-information.service.gov.uk/company/03808662,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:39+00:00
MU2 ELECTRICAL LIMITED,08171663,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2012-08-08,micro-entity,"accounts category, NOT turnover",43210,"11 Illingworth Avenue, Halifax, West Yorkshire",HX2 9RT,https://find-and-update.company-information.service.gov.uk/company/08171663,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:40+00:00
GAVINSOUND LIMITED,01717755,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1983-04-25,micro-entity,"accounts category, NOT turnover",43290; 43390,"7 St John Street, Mansfield, Nottinghamshire",NG18 1QH,https://find-and-update.company-information.service.gov.uk/company/01717755,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:41+00:00
AR INCORPORATED CONTRACTORS LIMITED,12844831,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-08-28,micro-entity,"accounts category, NOT turnover",43210,"55 Briardene Avenue, Bedworth, Warwickshire",CV12 8RW,https://find-and-update.company-information.service.gov.uk/company/12844831,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:42+00:00
NEXT GENERATION CONSTRUCTION LTD,12166747,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-08-21,micro-entity,"accounts category, NOT turnover",43290,"Unit 2, 20 Woodland Avenue, Slough",SL1 3BU,https://find-and-update.company-information.service.gov.uk/company/12166747,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:43+00:00
ECO PLUMBING & HEATING GROUP LTD,13561460,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-08-11,micro-entity,"accounts category, NOT turnover",43220; 71129,"23 Bradley Street, Tipton",DY4 7TA,https://find-and-update.company-information.service.gov.uk/company/13561460,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:44+00:00
CLJ DRYLINING LTD,14806517,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-04-16,micro-entity,"accounts category, NOT turnover",43290,"3 Gelli Road, Ynysybwl, Pontypridd",CF37 3HP,https://find-and-update.company-information.service.gov.uk/company/14806517,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:45+00:00
TFR FM LTD,12019190,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-05-28,micro-entity,"accounts category, NOT turnover",33190; 43220; 43290,"7 Neale Court, Beechfield Road, Corsham",SN13 9YL,https://find-and-update.company-information.service.gov.uk/company/12019190,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:46+00:00
MY WELLNESS ENGINEERING LTD,12172597,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-08-23,micro-entity,"accounts category, NOT turnover",36000; 43220; 43330; 49410,"4 Emerald Close, Bilston, West Midlands",WV14 6HQ,https://find-and-update.company-information.service.gov.uk/company/12172597,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:46+00:00
EDWARDS ELECTRICAL SOUTH COAST LIMITED,11237669,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-03-06,micro-entity,"accounts category, NOT turnover",43210,"7 Rotterdam Drive, Christchurch",BH23 1HB,https://find-and-update.company-information.service.gov.uk/company/11237669,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:49+00:00
CBI ELECTRICAL LTD,SC663133,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-06-05,micro-entity,"accounts category, NOT turnover",43210,"Dalveen, Windyknowe Road, Galashiels",TD1 1RF,https://find-and-update.company-information.service.gov.uk/company/SC663133,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:51+00:00
SH2 LIMITED,10426291,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-10-13,micro-entity,"accounts category, NOT turnover",43220,"42 Wall Road, Gwinear, Hayle",TR27 5HA,https://find-and-update.company-information.service.gov.uk/company/10426291,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:53+00:00
EVERYTRADE NUNEATON LIMITED,09817307,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-10-09,micro-entity,"accounts category, NOT turnover",43210; 43220; 43310; 43390,"116 Sherbourne Avenue 116 Sherbourne Ave, Nuneaton",CV10 9JL,https://find-and-update.company-information.service.gov.uk/company/09817307,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:53+00:00
HAMMERSMITH ELECTRICAL SERVICES LTD,12502898,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-03-06,micro-entity,"accounts category, NOT turnover",43210,"Thomas Harris 1929 Shop Merton Abbey Mills, 18 Watermill Way, London",SW19 2RD,https://find-and-update.company-information.service.gov.uk/company/12502898,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:54+00:00
HEALTHBANK BUILDING SERVICES LIMITED,11030891,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-10-25,micro-entity,"accounts category, NOT turnover",43290,"42 C/O Tax Advisors & Accountants Ltd, High Street, Bilston",WV14 0EP,https://find-and-update.company-information.service.gov.uk/company/11030891,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:58+00:00
JET POWER & LIGHT COMMERCIAL LTD,14733526,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-03-16,total-exemption-full,"accounts category, NOT turnover",43210,"Horley Green House Horley Green Road, Claremount, Halifax, West Yorkshire",HX3 6AS,https://find-and-update.company-information.service.gov.uk/company/14733526,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:39:58+00:00
ROMAN PLUMBING & HEATING SERVICES LTD,09384153,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-01-12,micro-entity,"accounts category, NOT turnover",43220,"Gpg House Walker Avenue, Wolverton Mill, Milton Keynes",MK12 5TW,https://find-and-update.company-information.service.gov.uk/company/09384153,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:00+00:00
FASCIAS 2 TRADE LIMITED,11808955,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-02-06,micro-entity,"accounts category, NOT turnover",43290; 71129,"Unit 29 Waterloo Industrial Estate, Derbyshire Street, Bolton, Manchester",BL1 2TN,https://find-and-update.company-information.service.gov.uk/company/11808955,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:00+00:00
ABBOTTS HEATING AND PLUMBING LTD,14931780,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-06-13,micro-entity,"accounts category, NOT turnover",43220,"2 Forster Avenue, Sherburn Village, Durham",DH6 1EP,https://find-and-update.company-information.service.gov.uk/company/14931780,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:02+00:00
CRESTVIEW TS LTD,15760990,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-04,micro-entity,"accounts category, NOT turnover",43210; 43220,"163 Herne Hill, London",SE24 9LR,https://find-and-update.company-information.service.gov.uk/company/15760990,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:04+00:00
SP LUNN ELECTRICAL LTD,08948179,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2014-03-19,micro-entity,"accounts category, NOT turnover",43210,"Three Ways The Street, Coney Weston, Bury St Edmunds, Suffolk",IP31 1HG,https://find-and-update.company-information.service.gov.uk/company/08948179,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:05+00:00
"J, LEWIS & GREGG LTD",NI697525,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-05-23,total-exemption-full,"accounts category, NOT turnover",43290,"101 Highfield Road, Magherafelt",BT45 5BP,https://find-and-update.company-information.service.gov.uk/company/NI697525,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:06+00:00
LOWE PLUMBING & HEATING SERVICES LIMITED,11986535,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-05-09,micro-entity,"accounts category, NOT turnover",43220,"Forget Me Not Stothards Lane, Goxhill, Barrow-Upon-Humber, Sth Humberside",DN19 7JL,https://find-and-update.company-information.service.gov.uk/company/11986535,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:07+00:00
LAW AND LAW CONSTRUCTION AND JOINERY LTD,SC731870,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-09,micro-entity,"accounts category, NOT turnover",43290; 43320,"25 Overhaven, Limekilns, Dunfermline",KY11 3JH,https://find-and-update.company-information.service.gov.uk/company/SC731870,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:07+00:00
QUALITY ELECTRICAL (BRISTOL) LIMITED,05831765,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2006-05-30,micro-entity,"accounts category, NOT turnover",43210,"788 Fishponds Road, Fishponds, Bristol",BS16 3TE,https://find-and-update.company-information.service.gov.uk/company/05831765,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:10+00:00
TRACEY MILLS CONSULTING LIMITED,14908744,B_COMPLIANCE_DROWNED,"young (2023), total-exemption-full filer",ltd,corporate subscriber,2023-06-01,total-exemption-full,"accounts category, NOT turnover",43290; 70229,"25 Wilton Crescent, London",SW19 3QY,https://find-and-update.company-information.service.gov.uk/company/14908744,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:12+00:00
MULTI HEAT SOLUTIONS LTD,12215018,B_COMPLIANCE_DROWNED,micro filer (micro-entity),private-limited-guarant-nsc,corporate subscriber,2019-09-19,micro-entity,"accounts category, NOT turnover",43220,"7 Maes Becca, Llannon, Llanelli",SA14 6AX,https://find-and-update.company-information.service.gov.uk/company/12215018,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:13+00:00
ANDOVER GAS ENGINEERS LTD,09555760,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-04-22,micro-entity,"accounts category, NOT turnover",43220,"Oaktree Accountants Ltd, Bridge Street, Andover",SP10 1BW,https://find-and-update.company-information.service.gov.uk/company/09555760,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:15+00:00
PITT BUILD LTD,15761052,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-04,micro-entity,"accounts category, NOT turnover",43290; 43999,"2 Farm Cottages, Brent Pelham, Buntingford, Hertfordshire",SG9 0AP,https://find-and-update.company-information.service.gov.uk/company/15761052,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:15+00:00
SIMMONS ELECTRICAL SERVICES LTD,12794042,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2020-08-05,micro-entity,"accounts category, NOT turnover",43210,"115 Maiden Lane, Dartford, Kent",DA1 4NE,https://find-and-update.company-information.service.gov.uk/company/12794042,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:16+00:00
HK ELECTRICS LIMITED,09612795,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2015-05-28,micro-entity,"accounts category, NOT turnover",43210,"Acklam Hall Hall Drive, Acklam, Middlesbrough",TS5 7DY,https://find-and-update.company-information.service.gov.uk/company/09612795,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:17+00:00
ACC MIDLANDS PLUMBING LTD,14786091,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-04-06,micro-entity,"accounts category, NOT turnover",43220,"86-90 Paul Street, London, England",EC2A 4NE,https://find-and-update.company-information.service.gov.uk/company/14786091,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:17+00:00
SHABEER PLUMBING LTD,15761584,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-05,micro-entity,"accounts category, NOT turnover",43220,"72 Basildon Avenue, Ilford",IG5 0QQ,https://find-and-update.company-information.service.gov.uk/company/15761584,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:19+00:00
RFP CONSTRUCTION LTD,11533025,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-08-23,micro-entity,"accounts category, NOT turnover",41201; 42220; 43210; 43390,"30 Tranlands Brigg, Heelands, Milton Keynes",MK13 7NZ,https://find-and-update.company-information.service.gov.uk/company/11533025,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:20+00:00
L AND L FIRE PROTECTION LTD,14857885,B_COMPLIANCE_DROWNED,"young (2023), unaudited-abridged filer",ltd,corporate subscriber,2023-05-09,unaudited-abridged,"accounts category, NOT turnover",43290,"11 Geneva Avenue, Gillingham",ME8 6EJ,https://find-and-update.company-information.service.gov.uk/company/14857885,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:22+00:00
DIVERSE HOME SERVICES LTD,14855500,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-05-09,micro-entity,"accounts category, NOT turnover",43220,"20-22 Wenlock Road, London",N1 7GU,https://find-and-update.company-information.service.gov.uk/company/14855500,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:22+00:00
SAFER GAS CONTRACTORS LIMITED,10353101,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-08-31,micro-entity,"accounts category, NOT turnover",43220,"168 D Ladbroke Grove, London",W10 5NA,https://find-and-update.company-information.service.gov.uk/company/10353101,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:25+00:00
RIM'TAS HANDYMAN LTD,13416702,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2021-05-24,micro-entity,"accounts category, NOT turnover",43220; 43310; 43341,"11 Cherry Gardens, Liverpool",L32 7SE,https://find-and-update.company-information.service.gov.uk/company/13416702,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:26+00:00
AJ PLUMBING & BUILDING LTD,14125188,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-05-23,micro-entity,"accounts category, NOT turnover",43220,"52 Victoria Road, Fallings Park, Wolverhampton",WV10 0NG,https://find-and-update.company-information.service.gov.uk/company/14125188,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:27+00:00
MAAN HEATING & PLUMBING LTD,09965310,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2016-01-22,micro-entity,"accounts category, NOT turnover",43220,"C/O J&S Associates Ved Court, Alexandra Road, Hounslow",TW3 1LS,https://find-and-update.company-information.service.gov.uk/company/09965310,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:28+00:00
HEATING MATTERS LTD,12322652,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-11-19,micro-entity,"accounts category, NOT turnover",43220,"C/O Grit Financials Limited Dartford Business Park, Victoria Road, Dartford, Kent",DA1 5FS,https://find-and-update.company-information.service.gov.uk/company/12322652,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:29+00:00
J G WRIGHT THERMAL SERVICES LTD,13747434,B_COMPLIANCE_DROWNED,"young (2021), unaudited-abridged filer",ltd,corporate subscriber,2021-11-16,unaudited-abridged,"accounts category, NOT turnover",43290,"Lodge Park Lodge Lane, Langham, Colchester, Essex",CO4 5NE,https://find-and-update.company-information.service.gov.uk/company/13747434,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:30+00:00
MSGS HEATING LTD,SC772970,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-06-17,micro-entity,"accounts category, NOT turnover",43220,"139 Waverley Drive, Glenrothes",KY6 2LZ,https://find-and-update.company-information.service.gov.uk/company/SC772970,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:31+00:00
MJ HACKETT ELECTRICAL LTD,15761199,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2024-06-04,micro-entity,"accounts category, NOT turnover",43210,"71-75 Shelton Street, Covent Garden, London",WC2H 9JQ,https://find-and-update.company-information.service.gov.uk/company/15761199,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:31+00:00
RAW ELECTRICAL ENGINEERING SOLUTIONS LIMITED,11196647,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-02-09,micro-entity,"accounts category, NOT turnover",43210,"7 Crud Yr Awel, Heolgerrig, Merthyr Tydfil, Mid Glamorgan",CF48 1SA,https://find-and-update.company-information.service.gov.uk/company/11196647,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:34+00:00
PLAY CENTRE REFURBS LIMITED,11843997,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2019-02-25,micro-entity,"accounts category, NOT turnover",43290,"Unit 26 Cinder Bank, Dudley",DY2 9AP,https://find-and-update.company-information.service.gov.uk/company/11843997,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:35+00:00
SOLARIZON LIMITED,14094566,B_COMPLIANCE_DROWNED,"young (2022), unaudited-abridged filer",ltd,corporate subscriber,2022-05-09,unaudited-abridged,"accounts category, NOT turnover",43290,"25 Garden Close, Poulton-Le-Fylde, Lancashire",FY6 7WG,https://find-and-update.company-information.service.gov.uk/company/14094566,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:35+00:00
CLERVIL PLUMBING LTD,11065446,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2017-11-15,micro-entity,"accounts category, NOT turnover",43220,"391e Durnsford Road, London",SW19 8EE,https://find-and-update.company-information.service.gov.uk/company/11065446,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:36+00:00
PRO AC POWER LTD,14741958,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-03-20,micro-entity,"accounts category, NOT turnover",43210; 43290,"8 Garrison Close, Hounslow, Middlesex",TW4 5EZ,https://find-and-update.company-information.service.gov.uk/company/14741958,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:37+00:00
PROHEAT BOILERS LIMITED,14746943,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2023-03-21,micro-entity,"accounts category, NOT turnover",43220,"Unit K2 113 K2 House Heathfield Way, Kings Heath Industrial Estate, Northampton",NN5 7QP,https://find-and-update.company-information.service.gov.uk/company/14746943,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:37+00:00
MRD CONSTRUCTION LTD,08524083,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2013-05-10,micro-entity,"accounts category, NOT turnover",43290,"63-66 Hatton Garden, 5th Floor, Suite 23, London",EC1N 8LE,https://find-and-update.company-information.service.gov.uk/company/08524083,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:38+00:00
FRONTLINE PLUMBING&HEATING LTD,14227358,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2022-07-12,micro-entity,"accounts category, NOT turnover",43220,"45 Long Lane, Chadderton, Oldham",OL9 8AZ,https://find-and-update.company-information.service.gov.uk/company/14227358,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:39+00:00
A & K AIR CONDITIONING LTD,03380234,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,1997-06-03,micro-entity,"accounts category, NOT turnover",43220,"Brook House, The Street, Barton Mills, Suffolk",IP28 6AA,https://find-and-update.company-information.service.gov.uk/company/03380234,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:39+00:00
ALGETI LIMITED,11644924,B_COMPLIANCE_DROWNED,micro filer (micro-entity),ltd,corporate subscriber,2018-10-26,micro-entity,"accounts category, NOT turnover",41202; 43220,"11 Eleanor Road, London",N11 2QS,https://find-and-update.company-information.service.gov.uk/company/11644924,,TO BE ENRICHED — not held by Companies House,legitimate interests (LIA required before contact),Companies House public API,2026-07-12T04:40:42+00:00
